date,code,prt_stock,prt_rate_b,prt_cred_b,prt_conv_b
2022/6/30,004024.OF,0,0.182247667,0.520069418,0.162225533
2022/9/30,004024.OF,0,0.30287302,0.49787777,0.197875156
2022/12/31,004024.OF,0,0.198539422,0.538166873,0.260530567
2019/12/31,004025.OF,0.171601257,0.344279299,0.397292127,0.042562637
2020/3/31,004025.OF,0.053064723,0.384596639,0.46056695,0.059048905
2020/6/30,004025.OF,0.138929176,0.202212563,0.578758698,0.055540428
2020/9/30,004025.OF,0.150055914,0.104850979,0.604394007,0.105867624
2020/12/31,004025.OF,0.16231245,0.173155944,0.611800681,0.014274179
2021/3/31,004025.OF,0.032146997,0.238333941,0.623028841,0.050848293
2021/6/30,004025.OF,0.05491425,0.455741921,0.387182999,0.046082039
2021/9/30,004025.OF,0.145660305,0.252131336,0.349830525,0.209141655
2021/12/31,004025.OF,0.164390888,0.594875488,0.068441315,0.145274429
2022/3/31,004025.OF,0.036590717,0.774542618,0.091716914,0.019334798
2022/6/30,004025.OF,0.048251781,0.606965832,0.296983328,0.015930601
2022/9/30,004025.OF,0.016468371,0.649493442,0.29296754,0.016520876
2022/12/31,004025.OF,0.12321002,0.394348946,0.391757214,0.032497051
2019/12/31,004081.OF,0.389667587,0.184942031,0.378112474,0
2020/3/31,004081.OF,0.188825417,0.71971097,0.026346388,0
2020/6/30,004081.OF,0.410529175,0.526225739,0.005008698,0
2020/9/30,004081.OF,0.13496768,0.255046849,0.443544307,0
2020/12/31,004081.OF,0.219505196,0.269293509,0.459788619,7.75E-05
2021/3/31,004081.OF,0.195046768,0.175439606,0.603607807,0.000671902
2021/6/30,004081.OF,0.171487637,0.262421684,0.25680795,0.001742389
2021/9/30,004081.OF,0.238354683,0.649456959,0,0.034317477
2021/12/31,004081.OF,0.148696728,0.746205597,0,0.031719253
2022/3/31,004081.OF,0.161173439,0.744395104,0,0.035696237
2022/6/30,004081.OF,0.170341244,0.711404638,0,0.035242555
2022/9/30,004081.OF,0.181040325,0.75272459,2.62E-08,0.039801247
2022/12/31,004081.OF,0,0.766195774,0,0
2019/12/31,004083.OF,0.371309395,0.17509325,0.407426434,0
2020/3/31,004083.OF,0.329032097,0.167877739,0.420504601,0
2020/6/30,004083.OF,0.354736633,0.170503235,0.433078194,0
2020/9/30,004083.OF,0.281190147,0.287381436,0.300841373,0
2020/12/31,004083.OF,0.369582291,0.163829441,0.426885243,0
2021/3/31,004083.OF,0.336326561,0.154768238,0.467226987,0.000593772
2021/6/30,004083.OF,0.328912582,0.093523989,0.530219554,0.000960894
2021/9/30,004083.OF,0.31364336,0.16721509,0.498660862,0.001115243
2021/12/31,004083.OF,0.298417568,0.242175713,0.402669219,0.001992608
2022/3/31,004083.OF,0.284589462,0.102016888,0.593074859,0.000250431
2022/6/30,004083.OF,0.287733555,0.083769202,0.509933383,0.000261801
2022/9/30,004083.OF,0.280888081,0.348413432,0.357718644,0.000259984
2022/12/31,004083.OF,0.263927269,0.153445742,0.536481406,0.000224295
2019/12/31,004093.OF,0.123750572,0.267158623,0.395844803,0.181558113
2020/3/31,004093.OF,0.154398146,0.251336212,0.365336304,0.197890091
2020/6/30,004093.OF,0.152482348,0.29544239,0.317466583,0.202573738
2020/9/30,004093.OF,0.162777042,0.293687725,0.318688202,0.196094532
2020/12/31,004093.OF,0.161048832,0.299161835,0.320424442,0.188667202
2021/3/31,004093.OF,0.162989941,0.284554768,0.31141901,0.194879494
2021/6/30,004093.OF,0,0.522370338,0,0
2021/9/30,004093.OF,0,0.810479344,1.13E-08,0
2021/12/31,004093.OF,0.09414999,0.143439275,0.744503579,0.000938142
2022/3/31,004093.OF,0.141958342,0.115759945,0.70659251,0.027609246
2022/6/30,004093.OF,0.099563999,0.125892248,0.70258121,0.062321372
2022/9/30,004093.OF,0.085489969,0.251120873,0.578156881,0.080281267
2022/12/31,004093.OF,0.034226782,0.202152348,0.583874102,0.112952814
2019/12/31,004100.OF,0.1613657,0.075782318,0.715514368,0.001804511
2020/3/31,004100.OF,0.096436081,0.17092804,0.64224153,0.003285661
2020/6/30,004100.OF,0.223303413,0.195177541,0.550595467,0.00855675
2020/9/30,004100.OF,0.148165636,0.131915236,0.667982418,0.002867316
2020/12/31,004100.OF,0.162296257,0.146849542,0.622225988,0.030779436
2021/3/31,004100.OF,0.110307722,0.096984704,0.709110687,0.026481133
2021/6/30,004100.OF,0.142820463,0.157888508,0.600122323,0.030589099
2021/9/30,004100.OF,0.198868599,0.113884265,0.618915402,0.014763199
2021/12/31,004100.OF,0.25386137,0.136280887,0.544803181,0.01693557
2022/3/31,004100.OF,0.173327751,0.133994217,0.655786717,0.016381481
2022/6/30,004100.OF,0.148726778,0.117774639,0.683908454,0.003194073
2022/9/30,004100.OF,0.114944906,0.189756007,0.646388713,0.000428156
2022/12/31,004100.OF,0.146653252,0.103028135,0.67376173,0.000691824
2019/12/31,004129.OF,0.397229347,0.110441158,0.351969989,0.003144922
2020/3/31,004129.OF,0.358235169,0.121042881,0.427054532,0.003166282
2020/6/30,004129.OF,0.397948608,0.111912403,0.438841299,0.003067938
2020/9/30,004129.OF,0.383337593,0.105465814,0.410784352,0.003215929
2020/12/31,004129.OF,0.394055443,0.331603321,0.188924082,0.002451227
2021/3/31,004129.OF,0.353368874,0.512518048,0.077181023,0.003148982
2021/6/30,004129.OF,0.345962105,0.259352398,0.330045275,0.003975854
2021/9/30,004129.OF,0.323632813,0.213895359,0.411628393,0.004181906
2021/12/31,004129.OF,0.330354233,0.209027824,0.405298713,0.003480432
2022/3/31,004129.OF,0.288480511,0.183745461,0.472327287,0.002559378
2022/6/30,004129.OF,0.314292297,0.196575438,0.453715418,0.002488381
2022/9/30,004129.OF,0.27787302,0.165240685,0.515060883,0.002632239
2022/12/31,004129.OF,0.299048195,0.165259635,0.511946131,0.002559248
2019/12/31,004131.OF,0.077830176,0.27597929,0,0
2020/3/31,004131.OF,0.362136841,0.204795349,0.188722489,0
2020/6/30,004131.OF,0.183961315,0.16249521,0.135246413,0
2020/9/30,004131.OF,0.193087406,0.114612695,0.412006186,0
2020/12/31,004131.OF,0.178637085,0.622606933,0.159311783,0
2021/3/31,004131.OF,0.185090408,0.69025942,0.058310547,0.00059141
2021/6/30,004131.OF,0.173247566,0.249895382,0.47430989,0.000626271
2021/9/30,004131.OF,0.15214097,0.168490849,0.654957656,0.000591107
2021/12/31,004131.OF,0.152993851,0.109191322,0.668680841,0.000597457
2022/3/31,004131.OF,0.19424263,0.094518204,0.606470269,0.001330863
2022/6/30,004131.OF,0.252241612,0.057400371,0.5169334,0.001798203
2022/9/30,004131.OF,0.220856648,0.148527751,0.562001876,0.002186285
2022/12/31,004131.OF,0.203006878,0.158158159,0.523880263,0.002685318
2019/12/31,004149.OF,0.195457287,0.038769667,0.687125371,0.044079328
2020/3/31,004149.OF,0.189297943,0.040446582,0.623749105,0.000979255
2020/6/30,004149.OF,0.168946476,0.060909529,0.608222532,0.029141026
2020/9/30,004149.OF,0.173981113,0.064745667,0.695518305,0.0309092
2020/12/31,004149.OF,0.149898548,0.108446159,0.658854356,0.053157325
2021/3/31,004149.OF,0.170421238,0.075902729,0.584126654,0.075566778
2021/6/30,004149.OF,0.152712755,0.234745221,0.429545541,0.127465372
2021/9/30,004149.OF,0.137442818,0.329335756,0.360926142,0.13793932
2021/12/31,004149.OF,0.157937975,0.199650888,0.380445166,0.083957977
2022/3/31,004149.OF,0.135815868,0.262500243,0.452435107,0.084575529
2022/6/30,004149.OF,0.177896824,0.20330739,0.550376694,0.032092359
2022/9/30,004149.OF,0.128590307,0.228966794,0.569794502,0.049487987
2022/12/31,004149.OF,0.139842062,0.093580112,0.667486754,0.062111616
2019/12/31,004153.OF,0.308351536,0.076955657,0.565347663,0.003175348
2020/3/31,004153.OF,0.326882248,0.065068922,0.562754304,0.003851312
2020/6/30,004153.OF,0.344468384,0.061377239,0.533291141,0.003602036
2020/9/30,004153.OF,0.336021881,0.048978724,0.477556491,0.002742701
2020/12/31,004153.OF,0.372722397,0.045505557,0.376344861,0.002378594
2021/3/31,004153.OF,0.272812042,0.064069721,0.545272115,0.001672684
2021/6/30,004153.OF,0.298215542,0.022367949,0.393188762,0.001164252
2021/9/30,004153.OF,0.325097466,0.057028103,0.556708969,0.001175037
2021/12/31,004153.OF,0.372555351,0.058351014,0.533098779,0.001218321
2022/3/31,004153.OF,0.328849907,0.008621764,0.47786457,0.001118685
2022/6/30,004153.OF,0.349981995,0.00897845,0.549331819,0.001149074
2022/9/30,004153.OF,0.231460342,0.071340877,0.552403698,0.00141713
2022/12/31,004153.OF,0.235986862,0.071587235,0.569885683,0.000359662
2019/12/31,004157.OF,0.217919064,0.114995519,0.608267579,0.001585459
2020/3/31,004157.OF,0.209794407,0.196093922,0.556382362,0.000193928
2020/6/30,004157.OF,0.223299484,0.128984852,0.599611416,0
2020/9/30,004157.OF,0.183946915,0.116242102,0.59071766,0
2020/12/31,004157.OF,0.202691746,0.108731173,0.595746301,1.13E-06
2021/3/31,004157.OF,0.210546207,0.084083353,0.682196242,0.000815207
2021/6/30,004157.OF,0.198437614,0.080795292,0.642864848,0.000275713
2021/9/30,004157.OF,0.222567329,0.07021481,0.663244053,0
2021/12/31,004157.OF,0.203985176,0.065577955,0.704161385,0.00330372
2022/3/31,004157.OF,0.21645071,0.079019017,0.646982128,6.25E-05
2022/6/30,004157.OF,0.221996002,0.08724617,0.667432556,0
2022/9/30,004157.OF,0.239393749,0.668381996,3.81E-08,0
2022/12/31,004157.OF,0.232198563,0.189599028,0,0
2019/12/31,004175.OF,0.416159821,0.067430505,0.16571653,0.051920581
2020/3/31,004175.OF,0.383018532,0.169853725,1.91E-08,0.091981354
2020/6/30,004175.OF,0.393637314,0.074702954,4.77E-09,0.112221384
2020/9/30,004175.OF,0.307437611,0.07710463,0.230615363,0.103596344
2020/12/31,004175.OF,0.341973686,0.104697504,0.160105102,0.015161917
2021/3/31,004175.OF,0.276186371,0.111472087,0.243868437,0.015640426
2021/6/30,004175.OF,0.253396053,0.124754167,0.131908137,0.013767232
2021/9/30,004175.OF,0.279328175,0.132735333,0.225010601,0.016652068
2021/12/31,004175.OF,0.250390053,0.122916064,0.207586384,0.01704741
2022/3/31,004175.OF,0.233041,0.156834688,0.140184181,0.018434775
2022/6/30,004175.OF,0.261421108,0.159329758,0.14339251,0.019305282
2022/9/30,004175.OF,0.218588505,0.568305416,0.065841186,0.017313435
2022/12/31,004175.OF,0.199164829,0.222758608,0.060787468,0.015900354
2019/12/31,004202.OF,0.189639874,0.051496682,0.718573203,0
2020/3/31,004202.OF,0.18667881,0.273083057,0.50710844,0
2020/6/30,004202.OF,0.165651264,0.34448616,0.402471237,0
2020/9/30,004202.OF,0.19370491,0.318927019,0.428720915,0
2020/12/31,004202.OF,0.195759926,0.333418293,0.391318264,0
2021/3/31,004202.OF,0.187740784,0.370486805,0.377326458,0
2021/6/30,004202.OF,0.178023205,0.51213779,0.174724002,0.06343339
2021/9/30,004202.OF,0.175658913,0.577197576,0.094971247,0.056940904
2021/12/31,004202.OF,0.143505039,0.602369962,0.129741602,0.029161172
2022/3/31,004202.OF,0.096147842,0.675401807,0.12663132,0.015319016
2022/6/30,004202.OF,0.087364655,0.74683176,0.136988833,0.010905664
2022/9/30,004202.OF,0.085731411,0.661032999,0.17957937,0.043470731
2022/12/31,004202.OF,0.109361296,0.596729827,0.112797408,4.56E-05
2019/12/31,004206.OF,0.2835215,0.093377504,0.504056463,0
2020/3/31,004206.OF,0.332595787,0.156654167,0.002734776,0
2020/6/30,004206.OF,0.302212448,0.314291458,0.001690331,0
2020/9/30,004206.OF,0.251556397,0.724986954,0,0
2020/12/31,004206.OF,0.243364353,0.233854866,0.090698223,0.002106991
2021/3/31,004206.OF,0.292652626,0.339375992,0.19585804,0
2021/6/30,004206.OF,0.295717583,0.410601387,0.138849602,0.001177941
2021/9/30,004206.OF,0.298921051,0.200216179,0.125560755,0.001795278
2021/12/31,004206.OF,0.296560936,0.269663963,0,0
2022/3/31,004206.OF,0.298978081,0.394284058,0,0.000242855
2022/6/30,004206.OF,0.28784586,0.413340302,0,0
2022/9/30,004206.OF,0.294964428,0.243432045,0,0
2022/12/31,004206.OF,0.286469975,0.312038307,0,0
2019/12/31,004218.OF,0.314490013,0.062529802,0.596328001,0
2020/3/31,004218.OF,0.192941761,0.542189369,0,0
2020/6/30,004218.OF,0.199410324,0.558958731,0,0
2020/9/30,004218.OF,0.247496529,0.313996472,0.400655856,0
2020/12/31,004218.OF,0.185847626,0.19411777,0.551129702,0.017212931
2021/3/31,004218.OF,0.200838108,0.170510039,0.555264163,0.042136717
2021/6/30,004218.OF,0.21474165,0.115889549,0.514789524,0.030431843
2021/9/30,004218.OF,0.14946084,0.434478791,0.316626351,0.041852851
2021/12/31,004218.OF,0.164855728,0.514728022,0.24331589,0.039110782
2022/3/31,004218.OF,0.187715473,0.429111662,0.349152746,0.015352001
2022/6/30,004218.OF,0.244040337,0.366976428,0.348221046,0.019797949
2022/9/30,004218.OF,0.231692524,0.403922458,0.336542084,0.018339016
2022/12/31,004218.OF,0.304153671,0.342760634,0.299192009,0.040448403
2019/12/31,004225.OF,0.193135586,0.053099164,0.721721574,0.001558276
2020/3/31,004225.OF,0.205720387,0.277533617,0.492396193,0
2020/6/30,004225.OF,0.178085747,0.437441216,0.338650703,0
2020/9/30,004225.OF,0.17556078,0.209808331,0.604175205,0
2020/12/31,004225.OF,0.18077528,0.406271372,0.393535683,0.000522229
2021/3/31,004225.OF,0.140253162,0.37357544,0.463972226,0.000770053
2021/6/30,004225.OF,0.129639635,0.574497643,0.271635408,0.000943899
2021/9/30,004225.OF,0.113748665,0.650187657,0.218914287,0
2021/12/31,004225.OF,0.098628826,0.64694602,0.142863855,0
2022/3/31,004225.OF,0.102131996,0.365447,0.522712942,0
2022/6/30,004225.OF,0.124883509,0.33938479,0.525514045,0
2022/9/30,004225.OF,0.084226065,0.449489327,0.427901039,0
2022/12/31,004225.OF,0.139229908,0.421164475,0.385513611,0
2019/12/31,004258.OF,0.230809689,0.239827557,0.492761316,0.018878489
2020/3/31,004258.OF,0.200883522,0.305493527,0.455963935,0.016401807
2020/6/30,004258.OF,0.189544601,0.295230064,0.419639672,0.010926849
2020/9/30,004258.OF,0.22372694,0.407332153,0.346844782,0.006456991
2020/12/31,004258.OF,0.218036957,0.498450813,0.261357948,0.005596513
2021/3/31,004258.OF,0.194246979,0.514944741,0.245006721,0.003080536
2021/6/30,004258.OF,0.181633129,0.563475618,0.18495982,0.003338701
2021/9/30,004258.OF,0.134190369,0.660322418,0.18397572,0.003803439
2021/12/31,004258.OF,0.148254232,0.632049942,0.176318378,0.005220547
2022/3/31,004258.OF,0.187709522,0.655053406,0.137941207,0.008526307
2022/6/30,004258.OF,0.168754711,0.623348503,0.19778641,0.001016958
2022/9/30,004258.OF,0.156532688,0.693151932,0.138355042,0.001082367
2022/12/31,004258.OF,0.207810097,0.604321404,0.168924715,0.001232641
2019/12/31,004265.OF,0.198900738,0.135050774,0.341101799,0.251782227
2020/3/31,004265.OF,0.262174244,0.111311083,0.366670809,0.22786459
2020/6/30,004265.OF,0.086257238,0.102649031,0.343695765,0.103661156
2020/9/30,004265.OF,0.16165905,0.668067262,0.081258824,0.052343607
2020/12/31,004265.OF,0.172491608,0.654071732,0.080878878,0.054091902
2021/3/31,004265.OF,0.184628487,0.593397369,0.066040754,0.113358126
2021/6/30,004265.OF,0.161276074,0.634228973,0.073224859,0.099130564
2021/9/30,004265.OF,0.211471157,0.60530347,0.021363667,0.120936928
2021/12/31,004265.OF,0.210870361,0.698432546,0.026941793,0.024226873
2022/3/31,004265.OF,0.285617714,0.389621172,0.021944361,0.211962261
2022/6/30,004265.OF,0.18975172,0.240459776,0.016517735,0.084103613
2022/9/30,004265.OF,0.257125969,0.511878414,0.02222929,0.192631493
2022/12/31,004265.OF,0.29298584,0.247138355,0.023116848,0.408122864
2019/12/31,004270.OF,0.208396702,0.192997055,0.489445906,0.089663668
2020/3/31,004270.OF,0.156302528,0.213755093,0.52473804,0.075815034
2020/6/30,004270.OF,0.173442936,0.218199239,0.574040599,0
2020/9/30,004270.OF,0.264946327,0.107869659,0.557607942,0
2020/12/31,004270.OF,0.358046417,0.047528605,0.531278691,0
2021/3/31,004270.OF,0.390270042,0.204215946,0.321824017,0
2021/6/30,004270.OF,0.324917069,0.111681199,0.490194373,0
2021/9/30,004270.OF,0.295031586,0.142473221,0.476161473,6.66E-06
2021/12/31,004270.OF,0.290914116,0.180791264,0.497420036,0.000887516
2022/3/31,004270.OF,0.14803875,0.767945557,0,0
2022/6/30,004270.OF,0,0.368676453,0.494638748,0
2022/9/30,004270.OF,0,0.971729353,2.38E-09,0
2022/12/31,004270.OF,0,0.413479233,0.392513516,7.52E-05
2019/12/31,004274.OF,0.223525562,0,0.662088706,0.000130532
2020/3/31,004274.OF,0.204194927,0,0.607213173,0
2020/6/30,004274.OF,0.174027023,0,0.567210617,0
2020/9/30,004274.OF,0.242664223,0,0.433633423,0
2020/12/31,004274.OF,0.264014111,0.040389314,0.563932395,0
2021/3/31,004274.OF,0.144330664,0.079746971,0.553754196,0
2021/6/30,004274.OF,0.239477501,0.078824945,0.507766318,0
2021/9/30,004274.OF,0.083863297,0,0,0
2021/12/31,004274.OF,0.196131363,0,0.719460373,0
2022/3/31,004274.OF,0.138879004,0,0.76740181,0
2022/6/30,004274.OF,0.16882967,0,0.755925674,0
2022/9/30,004274.OF,0.124396524,0,0.77542305,0
2022/12/31,004274.OF,0.16291872,0,0.597512474,0
2019/12/31,004276.OF,0.262996578,0,0,0
2020/3/31,004276.OF,0.19327282,0,0,0
2020/6/30,004276.OF,0.224567719,0.660867615,0,0
2020/9/30,004276.OF,0.227117767,0.642711716,0,0
2020/12/31,004276.OF,0.220135918,0.611204529,0,0
2021/3/31,004276.OF,0.121121121,0.602586136,9.24E-09,0.002444601
2021/6/30,004276.OF,0.158437071,0,0,0.000722422
2021/9/30,004276.OF,0.188276539,0.004492077,0,0
2021/12/31,004276.OF,0.197237167,0.004382848,0,0
2022/3/31,004276.OF,0.195090809,0.090899322,2.38E-09,0
2022/6/30,004276.OF,0.162401905,0.249578832,5.96E-09,0
2022/9/30,004276.OF,0.208658848,0.030274137,1.19E-09,0
2022/12/31,004276.OF,0.165015526,0.023409904,0,0
2019/12/31,004278.OF,0.343930512,0.139548178,0.45594614,0.027728682
2020/3/31,004278.OF,0.350066719,0.11516654,0.480536892,0.023275793
2020/6/30,004278.OF,0.310417728,0.181630406,0.426934867,0.06226717
2020/9/30,004278.OF,0.297308331,0.287483468,0.33942399,0.048244824
2020/12/31,004278.OF,0.313965111,0.264488068,0.337747936,0.047667179
2021/3/31,004278.OF,0.327945061,0.284962001,0.271447721,0.054346275
2021/6/30,004278.OF,0.314438629,0.315581646,0.280015321,0.076152377
2021/9/30,004278.OF,0.286413364,0.313315239,0.311169,0.07728189
2021/12/31,004278.OF,0.27327879,0.328917236,0.285699182,0.075604148
2022/3/31,004278.OF,0.226233387,0.321649246,0.256856852,0.086271124
2022/6/30,004278.OF,0.287887802,0.215419407,0.355843821,0.110574617
2022/9/30,004278.OF,0.277084675,0.259200549,0.338978095,0.113845205
2022/12/31,004278.OF,0.266346741,0.25990658,0.356060855,0.110276003
2019/12/31,004279.OF,0.204153805,0.362677994,0.329205327,0.057632136
2020/3/31,004279.OF,0.200169811,0.41334877,0.329078512,0.031901178
2020/6/30,004279.OF,0.201390343,0.216046352,0.549808821,0.01261521
2020/9/30,004279.OF,0.163747864,0.488194742,0.26917456,0.010129324
2020/12/31,004279.OF,0.180129185,0.467266402,0.250231865,0.010508859
2021/3/31,004279.OF,0.172165737,0.530776353,0.264626302,0.010775477
2021/6/30,004279.OF,0.143282833,0.493581333,0.266851981,0.010517538
2021/9/30,004279.OF,0.145951271,0.566097112,0.257141288,0.00628194
2021/12/31,004279.OF,0.137496576,0.60275137,0.22848613,0.001604069
2022/3/31,004279.OF,0.116485167,0.508137529,0.361032774,0
2022/6/30,004279.OF,0.169528599,0.509398279,0.305356273,0.00099229
2022/9/30,004279.OF,0.151375494,0.558374496,0.282287583,0
2022/12/31,004279.OF,0.103518314,0.497973533,0.332556272,0.041506786
2019/12/31,004301.OF,0.224773159,0.165591984,0.5762353,0.009269671
2020/3/31,004301.OF,0.200844917,0.224349918,0.544334795,0.008185328
2020/6/30,004301.OF,0.237364864,0.257321856,0.443763213,0.001330931
2020/9/30,004301.OF,0.205208836,0.223579655,0.548266034,0.009745498
2020/12/31,004301.OF,0.229984169,0.291692271,0.342296575,0.009690124
2021/3/31,004301.OF,0.221887932,0.420759926,0.298849604,0.012882993
2021/6/30,004301.OF,0.185329227,0.471055479,0.281909082,0.003488686
2021/9/30,004301.OF,0.197502785,0.305754213,0.459086179,0.007084275
2021/12/31,004301.OF,0.197934742,0.400893021,0.292998621,0.00995777
2022/3/31,004301.OF,0.152280607,0.450605278,0.363737915,0.012303765
2022/6/30,004301.OF,0.156005068,0.428287087,0.308579773,0.010703942
2022/9/30,004301.OF,0.195467243,0.523521481,0.2431088,0.009060866
2022/12/31,004301.OF,0.185223637,0.560182352,0.230648792,0.007600176
2019/12/31,004318.OF,0.000382825,0.238131008,0.698560311,0.000440716
2020/3/31,004318.OF,0,0.31172348,0.584145889,0
2020/6/30,004318.OF,0,0.077497385,0.749239981,0
2020/9/30,004318.OF,0,0.175568333,0.810485287,0
2020/12/31,004318.OF,0.033578634,0.291841526,0.6165518,0
2021/3/31,004318.OF,0.137351828,0.363022156,0.467586485,0.001599992
2021/6/30,004318.OF,0.146133471,0.336356278,0.481919543,0.00181207
2021/9/30,004318.OF,0.116849423,0.482116394,0.363271545,0.00849527
2021/12/31,004318.OF,0.114460831,0.485791578,0.197216311,0.178676529
2022/3/31,004318.OF,0.137640429,0.665601425,0,0.165160694
2022/6/30,004318.OF,0.075609794,0.632917938,0.052634869,0.163247547
2022/9/30,004318.OF,0.165725231,0.682584868,0.041685019,0.091850262
2022/12/31,004318.OF,0.13472126,0.785540171,0.045478811,0
2019/12/31,004340.OF,0.086561365,0.063064909,0.793183999,0.038751321
2020/3/31,004340.OF,0.163481998,0.152107077,0.613954911,0.052033792
2020/6/30,004340.OF,0.208564186,0.152444897,0.55349431,0.046470613
2020/9/30,004340.OF,0.173591328,0.129434929,0.609606414,0.051813912
2020/12/31,004340.OF,0.172980804,0.11476125,0.610194886,0.048279643
2021/3/31,004340.OF,0.145656681,0.113188634,0.675225468,0.044024711
2021/6/30,004340.OF,0.131053419,0.097529731,0.693358374,0.046033053
2021/9/30,004340.OF,0.136173163,0.113289162,0.666468614,0.05774291
2021/12/31,004340.OF,0.156514797,0.070770955,0.685646901,0.062783957
2022/3/31,004340.OF,0.113920775,0.137535029,0.697589288,0.040294538
2022/6/30,004340.OF,0.124339304,0.168543575,0.654382565,0.04564045
2022/9/30,004340.OF,0.126765909,0.168008175,0.65568593,0.043328829
2022/12/31,004340.OF,0.164042149,0.221948621,0.558899887,0.049879413
2019/12/31,004353.OF,0.155861273,0.123390827,0.685366204,0.003493716
2020/3/31,004353.OF,0.14534214,0.217435875,0.615676978,0.003650376
2020/6/30,004353.OF,0.267669525,0.312884369,0.259729466,0.048751178
2020/9/30,004353.OF,0.260391216,0.537102165,0.149474535,0.031318884
2020/12/31,004353.OF,0.248149738,0.451352425,0.245283618,0.03138741
2021/3/31,004353.OF,0.000319302,0.21812685,0.150293472,0.022411206
2021/6/30,004353.OF,0,0.548338795,0.396037531,0.03772603
2021/9/30,004353.OF,0.114009171,0.466616545,0.360804675,0.033277938
2021/12/31,004353.OF,0.103851318,0.25458127,0.598286407,0.020247023
2022/3/31,004353.OF,0.110295353,0.309955626,0.502318711,0.063015046
2022/6/30,004353.OF,0.122628031,0.161679077,0.616439076,0.083297787
2022/9/30,004353.OF,0.165765152,0.566055794,0.182349291,0.080743322
2022/12/31,004353.OF,0.166119862,0.458757515,0.153103495,0.049909163
2019/12/31,004361.OF,0.225148068,0.112557597,0.555092001,0.079267364
2020/3/31,004361.OF,0.22232893,0.125306974,0.535673847,0.069639602
2020/6/30,004361.OF,0.124035177,0.188923035,0.518711906,0.021623101
2020/9/30,004361.OF,0.231100063,0.055962114,0.625208374,0.001033339
2020/12/31,004361.OF,0.225920315,0.057942748,0.649338899,0
2021/3/31,004361.OF,0.093031435,0.082510376,0.239872838,0.001261615
2021/6/30,004361.OF,0.243060513,0.10637557,0.268300229,0.000189886
2021/9/30,004361.OF,0.165513268,0.341955528,0.009589729,0
2021/12/31,004361.OF,0.121615324,0.036297081,0.009872649,0.126051607
2022/3/31,004361.OF,0.13036273,0.155488901,0.153246584,0.154485035
2022/6/30,004361.OF,0.173111591,0.286272163,0.001185274,0.101380148
2022/9/30,004361.OF,0.176824398,0.195481892,0.001645651,0.121902609
2022/12/31,004361.OF,0.15136879,0.130572209,0.083265395,0.172437382
2019/12/31,004405.OF,0.158924942,0.132448282,0.672239912,0.021067727
2020/3/31,004405.OF,0.14104454,0.124638519,0.687769047,0.019528545
2020/6/30,004405.OF,0.186005039,0.188824036,0.587227708,0.015527998
2020/9/30,004405.OF,0.205040302,0.355422034,0.416387155,0.008953979
2020/12/31,004405.OF,0.172317505,0.309293823,0.288457871,0.008170967
2021/3/31,004405.OF,0.183413029,0.533407724,0.264238108,0.004346204
2021/6/30,004405.OF,0.216906815,0.501496353,0.215958872,0.004599524
2021/9/30,004405.OF,0.156862307,0.691138201,0.132412248,0.003864407
2021/12/31,004405.OF,0.178358021,0.683977661,0.118050264,0.005021254
2022/3/31,004405.OF,0.145192623,0.701559928,0.145298743,0.004205782
2022/6/30,004405.OF,0.182918091,0.57881932,0.230627101,0.001102056
2022/9/30,004405.OF,0.18908226,0.549145832,0.256075235,0.00137691
2022/12/31,004405.OF,0.21845747,0.506441543,0.26967376,0.00154461
2019/12/31,004413.OF,0.042557607,0.595818253,1.16E-08,0.00086211
2020/3/31,004413.OF,0.095482531,0.583457604,0,0
2020/6/30,004413.OF,0.00348667,0.011092563,0,0
2020/9/30,004413.OF,0.216203098,0.571783671,4.77E-09,0
2020/12/31,004413.OF,0.166370907,0.627693996,1.91E-08,0
2021/3/31,004413.OF,0.184385433,0.700873532,0,0.000707293
2021/6/30,004413.OF,0.076053472,0.850533073,8.27E-09,0.001141418
2021/9/30,004413.OF,0.115469246,0.76543808,0,0
2021/12/31,004413.OF,0.158188648,0.758307724,3.05E-09,0.000909497
2022/3/31,004413.OF,0.170506287,0.779517288,0,0
2022/6/30,004413.OF,0.185876179,0.760571747,0,0
2022/9/30,004413.OF,0.189357853,0.782666626,0,0
2022/12/31,004413.OF,0.204488335,0.776356125,0,0
2019/12/31,004427.OF,0.023046134,0.182077394,1.43E-08,0.632090912
2020/3/31,004427.OF,0.046718631,0.055521879,0,0.759853668
2020/6/30,004427.OF,0.071060944,0.070869331,0,0.81344307
2020/9/30,004427.OF,0.147864027,0.149784088,0,0.651391296
2020/12/31,004427.OF,0.004173267,0.056700568,0.844969008,0.023835871
2021/3/31,004427.OF,0.053274879,0.048311634,0.391418324,0.463639717
2021/6/30,004427.OF,0.065001454,0.050225654,0.411287675,0.436670189
2021/9/30,004427.OF,0.058838687,0.124577923,0.332515812,0.423219986
2021/12/31,004427.OF,0.037848558,0.150497527,0.577718854,0.151920872
2022/3/31,004427.OF,0.04792747,0.14506361,0.624452925,0.155515509
2022/6/30,004427.OF,0.055198402,0.191106682,0.509771404,0.197118969
2022/9/30,004427.OF,0.050922527,0.076482868,0.723085966,0.133426848
2022/12/31,004427.OF,0.073179388,0.062502251,0.704358368,0.151393013
2019/12/31,004436.OF,0.126211233,0.06028048,0.731341014,0.043561306
