date,000906.SH,H11006.CSI,H11073.CSI,000832.CSI,CBA05821.CS,CBA05831.CS,CBA05841.CS,CBA05851.CS,CBA05861.CS,CBA02711.CS,CBA02721.CS,CBA02731.CS,CBA02741.CS,CBA02751.CS,CBA02761.CS,000300.SH,000905.SH,000852.SH,CBA05801.CS,CBA02701.CS
2021/6/28,0.224287382,-0.029401545,0.063014821,0.18698769,0.009457871,0.003000473,-0.056382914,-0.005171884,-0.223628196,0.033093071,0.051893701,0.064009206,0.084708373,0.078840856,0.095572362,0.225039525,0.221656873,0.900529006,-0.023727247,0.049873553
2021/6/29,-1.111946612,0.009685689,0.021608582,-0.434978719,0.016926181,0.015809711,-0.000226793,0.032776329,0.18199154,0.00506359,0.01612005,0.013815198,0.035146904,0.047363909,0.050334312,-1.165626292,-0.924008938,-0.837647714,0.032033539,0.013576255
2021/6/30,0.642387064,0.082169061,0.019046272,0.108213911,0.032039874,0.046556278,0.043487628,0.080984455,0.111338798,0.014852446,0.029147471,0.029572114,0.027713698,0.009903066,0.021252981,0.64533692,0.63208196,1.133533104,0.057910715,0.024299234
2021/7/1,-0.215516159,-0.0316512,0.034331168,-0.396190144,0.011860589,0.001845239,0.02346291,0.002147776,-0.159765114,0.016931524,0.04786744,0.050617549,0.066128086,0.085834173,0.043574751,0.107640809,-1.344225011,-1.61170158,-0.005197851,0.039780977
2021/7/2,-2.407497419,0.030904982,0.043075996,-0.428526699,0.017397481,0.034655249,0.048104681,0.016891608,0.052973531,0.00972976,0.035085995,0.055063082,0.058624722,0.045462267,0.060844695,-2.840469183,-0.872764877,-0.869496022,0.028034812,0.031636083
2021/7/5,0.249276291,0.089863879,0.059149626,0.187963297,0.039423419,0.052973612,0.089537024,0.086707215,0.270775192,0.028117958,0.051695795,0.062415818,0.090606971,0.08871244,0.110540804,0.092011261,0.795556341,1.415094299,0.082154012,0.048293175
2021/7/6,-0.046047976,-0.011430614,0.021461664,0.161345691,0.0071596,-0.003629565,-0.026480608,-0.036589595,0.010582434,0.01045694,0.033540497,0.046260833,0.064569284,0.069933474,0.060433266,-0.052855087,-0.022579302,-0.394441052,-0.013010168,0.030265671
2021/7/7,1.058202415,0.13244913,0.03644984,0.719549726,0.019732611,0.054675914,0.094404603,0.168222922,0.496225267,0.006464636,0.021830572,0.032508318,0.051558162,0.052545899,0.051746721,1.128947915,0.814272507,1.584771616,0.12095779,0.020481332
2021/7/8,-0.839438924,0.393955031,0.131682049,0.317787123,0.107846316,0.251175984,0.373191083,0.389158462,1.123664159,0.029060878,0.098894925,0.144299724,0.173080425,0.249931283,0.240387813,-1.016115215,-0.228823155,0.137466306,0.342154003,0.090492403
2021/7/9,-0.099387411,-0.016481884,0.031670591,0.491858333,-0.021209558,-0.035382107,-0.042306737,-0.040841685,-0.366418539,0.004326958,0.023786448,0.042234639,0.031211825,0.070297993,0.043838676,-0.36988111,0.828089572,0.612570579,-0.060809692,0.022060183
2021/7/12,1.298104774,0.291612094,0.089397723,0.692261087,0.085998061,0.229547966,0.313179815,0.398369128,0.85503453,0.032085537,0.068943434,0.116774016,0.170768792,0.205659524,0.124367704,1.248121068,1.467298541,1.978681094,0.303826658,0.071641045
2021/7/13,0.331285813,0.144432865,0.037482092,0.674292922,0.04179121,0.077735712,0.117588432,0.121284024,0.190645742,0.014268148,0.058785639,0.098842326,0.135008856,0.17229218,0.133536857,0.18295018,0.83230768,0.651979276,0.096005321,0.056569844
2021/7/14,-1.092263895,0.117484895,0.063295012,-0.326965147,0.043394285,0.080195769,0.054039494,0.077562193,0.043993896,0.015389428,0.052761406,0.076280783,0.122656538,0.142501282,0.19360173,-1.147667496,-0.906329821,-1.199036849,0.063093199,0.049573799
2021/7/15,1.148006614,-0.207039028,0.042693049,0.270450918,-0.018538061,-0.104399907,-0.115816495,-0.174795589,-0.282701184,0.013590031,0.037324757,0.046583184,0.027122826,0.064442463,0.078103576,1.345200825,0.487853583,-0.030275478,-0.11922302,0.031709449
2021/7/16,-0.873006751,0.086882144,0.062578934,0.039460241,0.020221634,0.050879388,0.061260197,0.053329288,0.048020343,0.009938466,0.019253846,0.025138382,0.046023752,0.048944731,0.099760595,-1.100462226,-0.105054436,-0.183108121,0.044711322,0.019122726
2021/7/19,0.16385667,0.039911138,0.035675251,-0.355409781,0.04481456,0.054175028,0.042928835,0.028947882,0.0009127,0.02419804,0.034598224,0.044089648,0.073921387,0.105565908,0.112232877,0.367470761,-0.516751817,-0.319509406,0.038381294,0.035867581
2021/7/20,-0.028726728,0.104425726,0.010698759,-0.03106991,0.054868747,0.091063213,0.090981297,0.148889159,0.346393417,0.004153647,0.008997628,0.023578048,0.047100831,0.083163371,-0.001265888,-0.088010264,0.171196432,0.666297233,0.119150473,0.012621274
2021/7/21,0.805787444,0.092559981,0.050624568,0.964131623,0.037697831,0.06696292,0.075991675,0.083937398,0.146275642,0.016894537,0.04716829,0.056111204,0.066000655,0.114647244,0.099196252,0.686019583,1.208642327,2.006432597,0.071844478,0.041155613
2021/7/22,0.253755894,-0.009008538,0.044442836,0.629184811,0.015756428,0.011029202,-0.002015946,-0.022857195,-0.048990067,0.011392066,0.035450505,0.043794228,0.050530937,0.041024188,0.085035046,0.149860728,0.601419552,0.644330782,-0.004216317,0.030068824
2021/7/23,-1.067485644,0.07944156,0.035624838,0.195954224,0.043967287,0.083366998,0.10371132,0.088871215,0.195308011,0.009034057,0.025097545,0.033854637,0.035900895,0.027464956,0.030527977,-1.213635743,-0.580630757,-0.895600193,0.086293736,0.021978644
2021/7/26,-2.864163268,0.210382867,0.063939999,-0.755397048,0.07298715,0.155633404,0.197585784,0.295516361,0.626445351,0.033439825,0.055948808,0.06417206,0.094059133,0.073964005,0.077004038,-3.221101384,-1.682603896,-1.26891136,0.212893657,0.051872612
2021/7/27,-3.212247315,-0.147852197,-0.015260301,-1.094094618,-0.032548032,-0.069829297,-0.071799052,-0.145096707,-0.314586108,0.006786688,0.006905321,0.006061886,0.005147845,0.046282341,0.132633829,-3.5324962,-2.168712902,-2.638951517,-0.099396537,0.007972308
2021/7/28,-0.196426156,-0.014066508,0.003937004,-0.606524497,-0.046623479,-0.095433509,-0.101630104,-0.066937503,-0.225010822,0.004542847,-0.002855387,-0.005484231,0.006637669,0.000284683,-0.003781637,0.192990864,-1.447648435,-2.091395929,-0.08295129,-0.000565732
2021/7/29,1.928660657,0.08684681,0.000431435,1.342249209,0.013831896,0.056698147,0.110682017,0.19042204,0.301685977,0.008636625,0.007424217,0.009670096,0.008127218,0.039096306,0.07437501,1.88619532,2.067392335,3.771846114,0.109558914,0.009051757
2021/7/30,-0.587767718,0.297069291,0.01483053,0.246062229,0.064959013,0.162294215,0.260784454,0.31846061,0.656398745,0.004205785,-0.000259569,0.010775582,0.059685051,0.104200262,0.106919646,-0.806245073,0.124711363,0.761713944,0.229654803,0.00755959
2021/8/2,2.311029472,0.19759166,0.067455426,1.059714399,0.06874604,0.149041401,0.157523576,0.254050784,0.526783994,0.037457951,0.059856707,0.086964971,0.087218143,0.109398253,0.166550063,2.547540676,1.546911656,1.927343959,0.185660287,0.059752239
2021/8/3,-0.179931886,-0.06924311,0.008621577,-0.509324658,-0.025350998,-0.061154842,-0.106593735,-0.101101673,-0.204557188,0.006109862,0.020701248,0.033496635,0.056036047,0.078847259,-1.372896524,0.014640021,-0.814751117,-1.261744558,-0.079314657,0.014440923
2021/8/4,1.084285328,-0.061179927,0.050000835,0.833720798,-0.026912363,-0.062786109,-0.028069191,-0.04557305,-0.035680117,0.01255528,0.01986701,0.021186614,0.012840973,0.01116044,-0.029702814,0.899584054,1.691983846,2.315678412,-0.041297037,0.017162177
2021/8/5,-0.529982276,0.202952687,0.029565452,-0.263239428,0.023808897,0.116936414,0.129856456,0.242750183,0.604988576,0.01132075,0.022559877,0.035975992,0.03464365,0.030167653,-0.012536987,-0.606116126,-0.281436343,-0.404746742,0.164509408,0.021782978
2021/8/6,-0.327013741,-0.021385156,-0.003983965,0.145869594,0.01303795,-0.010809532,-0.051519147,-0.048602604,-0.095498139,0.009134027,0.016643879,0.021318552,0.045259832,0.055353711,0.05922685,-0.547735015,0.391194563,0.45964794,-0.027019445,0.016950041
2021/8/9,1.131205956,-0.243734242,0.006083865,-0.01457072,-0.032052432,-0.124209254,-0.170334613,-0.258053827,-0.604020413,0.025550527,0.016070853,-0.002352222,0.012739043,-0.045968714,-0.061789711,1.300358807,0.585941404,0.332907267,-0.180694754,0.014173995
2021/8/10,1.017020764,-0.034762766,0.002907157,0.347995483,-0.024585398,-0.056000706,-0.075610403,-0.074521795,-0.13690437,0.004145298,-0.009744629,-0.010897283,-0.020478891,-0.034173345,-0.12605147,1.155041135,0.568846685,0.565727106,-0.061739431,-0.006880602
2021/8/11,-0.240828497,-0.071977015,-0.023687255,0.463141789,0.000538499,-0.026505513,-0.065790648,-0.077822341,-0.09086702,0.006049644,-0.006427935,-0.016611766,0.01373042,0.002222263,-0.02066934,-0.551389727,0.773496699,0.746607216,-0.045556645,-0.003491889
2021/8/12,-0.566370061,0.077630553,0.015184974,0.156401004,0.032608917,0.064884454,0.083255671,0.171547597,0.21622992,0.010530225,0.014204575,0.008691414,0.018454752,0.027328502,0.00934141,-0.837225292,0.306502197,0.678541412,0.102779359,0.012478804
2021/8/13,-0.440091865,-0.020209896,0.01792847,0.156751939,-0.001136454,-0.013731998,-0.044410721,-0.059549234,-0.338770634,0.007616807,0.011248011,0.001248382,0.010890795,0.001748924,0.036698615,-0.550292962,-0.089000985,-0.203850413,-0.050934499,0.008215471
2021/8/16,-0.1986547,-0.043796958,0.014910799,-0.120580161,0.020157335,-0.00096878,0.002121052,-0.023389989,-0.102378556,0.025424759,0.030008598,0.035146313,0.046483331,0.014274755,-0.023470334,-0.09937964,-0.513479717,-0.965458025,-0.009202791,0.029470582
2021/8/17,-2.132310039,0.048871858,-0.001776112,-1.044736197,0.012080003,0.030545366,0.032596525,0.022256996,0.12683389,0.001567648,-0.010103491,-0.010319402,0.040794572,0.028734478,-0.006532409,-2.098012179,-2.241526805,-2.749743946,0.030199437,-0.003952206
2021/8/18,1.055800879,0.191973573,-0.002475836,0.402100009,0.033186099,0.086366855,0.108917266,0.189455377,0.575845065,0.010469486,0.01430177,0.007392335,0.053906005,0.068461016,0.072932983,1.174907183,0.67596559,0.617559731,0.143993449,0.014474885
2021/8/19,-0.479155353,0.078026802,0.028418999,-0.082438338,0.0465049,0.084186248,0.077418794,0.124568936,0.152598886,0.021888453,0.036474662,0.036718948,0.031858854,0.021718787,0.053907613,-0.655852808,0.087140081,0.85459757,0.091818875,0.031511678
2021/8/20,-1.54631803,-0.030880057,0.019909171,-0.24532156,0.002449633,-0.002445547,-0.004678292,0.007261736,-0.061775827,0.019365083,0.026154813,0.026149649,0.027626171,0.049989568,0.048067635,-1.910097436,-0.389108688,-0.018900026,-0.00263902,0.024626776
2021/8/23,1.424253075,-0.056243776,0.020227995,0.686256545,0.002688556,-0.032418506,-0.055807954,-0.067449818,-0.140013728,0.029769449,0.027545984,0.028061551,0.035702016,-0.03500824,0.031690037,1.396658833,1.510686783,2.48009434,-0.046011962,0.027390543
2021/8/24,1.051163182,0.004351703,-0.00516355,0.598414273,0.006093896,0.016214509,0.003622298,0.039112104,0.114650372,0.008447085,0.003830529,0.00239775,-0.002289501,-0.000943949,0.029031509,1.085883429,0.942649158,0.816909774,0.026345652,0.004871515
2021/8/25,0.363897248,0.108194443,0.019794631,0.318447017,0.027719564,0.080035495,0.087656436,0.108268096,0.036036736,0.008949797,0.009627718,0.014242295,0.019393861,0.04285568,0.0564168,0.199799926,0.87751397,0.707104114,0.074482895,0.011383407
2021/8/26,-1.607644815,-0.168142524,-0.017800886,-0.10770903,-0.019768606,-0.092930623,-0.143033798,-0.229905906,-0.432967722,0.005369398,-0.013715589,-0.031932721,-0.051078552,-0.098412613,-0.096790839,-1.971104562,-0.477562973,-1.28833215,-0.150403101,-0.014150733
2021/8/27,0.61114543,0.047499615,-0.011080469,0.315780751,0.00776564,0.022472012,0.036409053,0.027156869,0.239655622,0.003747191,-0.003364663,-0.011271151,-0.028606033,-0.0467519,-0.036115243,0.529695314,0.860597567,0.137556049,0.037442064,-0.004307354
2021/8/30,-0.054174117,0.095597046,0.014147992,0.470287025,0.031000418,0.066206445,0.111472592,0.095477621,0.190203294,0.029696774,0.033595993,0.034248974,0.0416411,0.026505135,0.029911575,-0.285329945,0.651431633,0.620661657,0.082089128,0.032614231
2021/8/31,-0.021742368,0.014822413,0.02124588,0.230237762,0.009374869,0.039106441,0.047267425,0.09237912,-0.044900439,0.019065148,0.032291,0.041381996,0.01445831,0.008643769,-0.004635672,-0.159151669,0.393800519,0.008751582,0.044452373,0.028502516
2021/9/1,0.783022067,0.201209132,0.035599456,0.218161186,0.024778383,0.076818662,0.116025936,0.144223328,0.334041205,0.010341291,0.022141164,0.024492993,0.020517057,0.023756503,0.03983806,1.328630524,-0.857875504,-1.572733796,0.109447579,0.018859599
2021/9/2,0.387987774,-0.015628582,0.01693329,1.437835415,0.013967964,0.020438972,0.008281933,0.021455158,-0.054091813,0.00994897,0.026429043,0.022713964,0.019794674,0.00892428,0.04104436,-0.000973414,1.583578707,1.104063217,0.012370263,0.020085785
2021/9/3,-0.502998487,-0.010601484,0.00736339,-0.174519148,-0.001850198,-0.007946865,0.004946516,-0.018054689,-0.04783403,0.007936029,0.008686705,0.006467698,-0.000134631,0.008970697,0.088214259,-0.541110586,-0.387675755,-0.780375778,-0.010765378,0.008094175
2021/9/6,1.668615685,-0.011687526,0.023217156,0.589956663,0.01163856,0.022820669,0.017506468,0.041663482,-0.062009571,0.023415016,0.034433588,0.021845033,0.025310661,0.019733764,0.052688647,1.872034521,1.054042636,1.366275302,0.019643204,0.028276096
2021/9/7,1.384233007,-0.086261064,0.017462556,1.27456521,-0.014561427,-0.050057805,-0.048787264,-0.137896225,-0.15782128,0.00262589,0.002274109,9.58E-05,0.012831591,-0.012177767,5.08E-05,1.19794244,1.951276268,1.851937369,-0.07701143,0.002048413
2021/9/8,-0.161764234,-0.051732215,-0.026645894,0.274054318,-0.013369814,-0.033899633,-0.032688968,-0.055415977,-0.076487541,-0.003743192,-0.011215235,-0.021121813,-0.003274776,-0.031817111,-0.005642236,-0.414534492,0.601627527,0.20185448,-0.038621344,-0.01070274
2021/9/9,0.211968888,-0.013038524,-0.004460078,0.003509047,-0.006208244,-0.023118642,-0.006006059,-0.033789606,-0.044739507,-0.003184626,-0.019176585,-0.02241972,-0.018841795,-0.007697092,-0.031618641,-0.042619541,0.973077944,0.075826061,-0.021496439,-0.014544993
2021/9/10,0.621917616,-0.003260056,-0.028158857,-0.048936537,-0.002328236,-0.011476771,-0.020132631,0.009074101,0.041025188,-0.012794783,-0.013648489,-0.030330909,-0.01731977,-0.00410858,-0.013220975,0.875422205,-0.128331651,0.410287665,-0.000286681,-0.016186219
2021/9/13,-0.191149624,-0.021833209,-0.000752548,0.188443721,0.001552193,-0.015001065,-0.008566435,-0.124927697,-0.037433276,0.018496136,0.012099176,0.009250618,0.036709912,0.021346602,0.025123175,-0.436062721,0.53989163,0.186948848,-0.046958451,0.014651925
2021/9/14,-1.41967202,-0.077223435,-0.034294935,-0.992442564,-0.037371461,-0.084450484,-0.068314827,-0.021405653,-0.09461753,-0.002514115,-0.020473052,-0.030864493,-0.003633755,-0.044336685,-0.061571909,-1.492451469,-1.204542218,-0.384841426,-0.051110668,-0.016749921
2021/9/15,-0.637207095,0.014042485,-0.019250468,-0.072873503,0.020126024,0.042147174,0.018482107,0.00210127,-0.061120061,-0.000167612,-0.016030166,-0.020710524,-0.011709192,-0.003448364,-0.017297561,-1.013653873,0.472304024,0.69896712,0.013429868,-0.011475874
2021/9/16,-1.40162271,0.004647212,-0.018985262,-1.71907695,-0.006687422,-0.031497567,-0.022040849,-0.030439378,0.057628113,0.004357917,-0.009257612,-0.011556181,0.019024057,0.013368776,-0.019895637,-1.224922872,-1.914709469,-2.725530145,-0.017617161,-0.004098997
2021/9/17,0.571941547,0.09916888,-0.011404079,-0.028636067,0.027468033,0.062787492,0.093527246,0.096458584,0.109977873,0.002681678,-0.015413541,-0.019901948,0.009689657,0.003400789,-0.013232468,1.003440774,-0.689824712,-0.318802957,0.072604677,-0.0093256
2021/9/22,-0.32909486,0.128554764,0.043200565,0.425623848,0.055688759,0.09861535,0.09263378,0.096507627,0.192579589,0.035359928,0.031139177,0.01597225,0.038438336,-0.005193753,-0.048495741,-0.703729836,0.785067861,0.502394245,0.093237687,0.029001607
2021/9/23,0.653955709,0.039064407,-0.034524018,0.503390102,0.010379905,0.018624765,0.031275241,0.039790144,0.018150782,0.003294626,0.003154316,0.001103012,0.008966993,-0.003258069,-0.005549423,0.651798329,0.660274725,0.485794929,0.025264157,0.002868585
2021/9/24,-0.473352123,-0.011142814,-0.009521591,-0.726063178,0.014792811,0.000567722,-0.006552974,-0.01665762,-0.006608623,0.001005107,-0.007497729,-0.012948262,0.001075943,-0.039098099,-0.014561681,-0.077639564,-1.632112836,-1.424196526,-0.002863693,-0.006146792
2021/9/27,-0.283969818,-0.010404406,-0.007800916,-1.585571969,0.003995587,0.002213829,-0.016545849,0.000736869,0.034500776,0.005080691,-0.015200641,-0.034286728,-0.024022194,-0.027724892,-0.034880606,0.576193764,-2.842594525,-2.960123694,0.001775679,-0.012804438
2021/9/28,0.196710266,-0.038515102,-0.033412048,0.381306043,-0.019559704,-0.043537665,-0.042870836,-0.061329698,-0.082468837,-0.000558289,-0.020012049,-0.025999693,-0.01102776,-0.014456848,0.022158187,0.13241153,0.394761106,0.012252575,-0.04588044,-0.014445256
2021/9/29,-1.414450674,0.06225965,-0.015392978,-1.56435253,0.021949327,0.036912397,0.066000513,0.041516533,0.203321335,0.010551727,-0.005637597,-0.020968304,-0.010535811,-0.02806735,-0.075575782,-1.021737457,-2.620921101,-3.609091491,0.05060053,-0.004149769
2021/9/30,0.831673971,0.044915413,-0.011304277,1.216552986,0.036852466,0.056653815,0.062792379,0.036056772,-0.00608202,0.031372724,0.028344745,0.020780732,0.020804815,0.02263979,0.027164662,0.671389796,1.332175176,2.86536685,0.041754395,0.027615039
2021/10/8,0.945554497,-0.127047144,0.052490075,0.027695164,0.039938602,0.006013932,-0.074404721,-0.120599301,-0.176703921,0.044812093,0.065981104,0.07427688,0.088357241,0.054200337,0.066237279,1.306068701,-0.17275729,0.2728594,-0.049466036,0.061309974
2021/10/11,0.093274156,-0.219926083,0.027065289,-0.154843975,-0.023776451,-0.094828795,-0.159114424,-0.306508276,-0.533412965,0.015393857,-0.015087874,-0.049241881,-0.056213646,-0.103902357,-0.078010027,0.126794623,-0.01224452,-0.549784822,-0.183257864,-0.014945778
2021/10/12,-1.27486309,-0.062013725,-0.032598662,-1.432182385,-0.009655893,-0.048226251,-0.047115078,-0.045849901,-0.151431463,0.005855457,-0.030387016,-0.056893518,-0.050329427,-0.085108032,-0.119576349,-1.060633422,-1.95018176,-2.388278067,-0.045008738,-0.025903062
2021/10/13,0.977783635,-0.022415988,-0.042402842,-0.056416224,-0.003815042,-0.03290515,-0.032500797,-0.024103608,-0.140174053,0.007472241,-0.008426172,-0.021599205,-0.011478915,-0.049661051,-0.04441043,1.15220883,0.422951598,1.122147506,-0.030383091,-0.006861482
2021/10/14,-0.31767858,0.011482727,-0.010659041,0.369605208,0.015141526,0.012052138,0.008740212,0.043374156,-0.032972299,0.008754136,-0.001447563,-0.010897953,0.007444213,-0.000473197,0.05514237,-0.536356597,0.382976972,0.725601156,0.018959296,0.000614503
2021/10/15,0.340319116,-0.089030405,-0.023312408,0.471011703,-0.013053118,-0.037459443,-0.001447297,-0.065061512,-0.234912319,0.00579841,0.008685501,0.012195514,0.027128999,-0.030757976,-0.040836907,0.37642571,0.225831177,0.111117098,-0.048652968,0.007988492
2021/10/18,-0.734211777,-0.328700518,-0.02584888,0.541444526,-0.062710837,-0.222281993,-0.292413937,-0.433322692,-0.993047657,0.023471051,-0.004187289,-0.038214353,-0.003944966,-0.051973305,-0.034121163,-1.162446065,0.625629292,1.07766327,-0.307921478,-0.002611414
2021/10/19,0.924355253,0.040452773,-0.003285811,0.544725744,-0.012585827,-0.013107893,0.02690974,0.120926254,0.493263263,0.003734421,-0.01189033,-0.02737501,-0.019232468,-0.022448231,-0.029030746,0.983592003,0.739584393,1.001785339,0.06871521,-0.010292312
2021/10/20,-0.198375738,0.101538124,-0.012443399,0.070439742,0.030663172,0.080025626,0.045879369,0.119464884,0.245314215,0.009252101,0.015407564,0.033243323,0.046184737,0.015584654,0.008012567,-0.254708613,-0.022238984,0.25995147,0.085374172,0.017616516
2021/10/21,0.204939253,0.175923449,0.026775493,-0.05709424,0.045861383,0.087764161,0.099080769,0.188550996,0.155184423,0.009585628,0.029052741,0.035105193,0.052079505,0.062991977,-0.08644714,0.36314317,-0.288555822,-0.266191753,0.115174085,0.025088873
2021/10/22,0.242422655,-0.001040312,0.028599559,-0.430138819,0.032666472,0.033515745,0.017556053,-0.024116017,-0.141482152,0.009138909,0.029354384,0.036917127,0.038120989,0.085151299,0.090914431,0.643459814,-1.016962734,-0.866974114,0.000402444,0.026106359
2021/10/25,0.568452353,-0.00648963,0.052929055,0.523681855,0.023717172,0.023151677,-0.007689873,0.009181124,0.08855829,-0.001950199,0.035442251,0.049284653,0.055659616,0.055000948,0.022963108,0.399177342,1.108984491,1.262247024,0.019087283,0.02732776
2021/10/26,-0.256003389,0.038841224,0.038747467,0.110044814,0.016681491,0.035828453,0.032823794,0.053827236,0.04418673,0.004011915,0.03243418,0.045998734,0.053480483,0.056955899,0.041885298,-0.329852846,-0.021848299,-0.31442948,0.03678774,0.027269132
2021/10/27,-1.17601653,0.039816606,0.044757508,-0.239396766,0.013462101,0.029903201,0.025347921,0.062802651,0.114675116,0.00986223,0.036141026,0.053936165,0.047234479,0.097880037,0.043550631,-1.308335938,-0.757902204,-1.000743326,0.041485908,0.032785644
2021/10/28,-0.863737565,0.034503891,0.04237156,-0.785894221,0.010363231,0.008638646,0.029518667,0.043171081,0.224782168,0.007911291,0.041082662,0.045904882,0.055125584,0.078104759,0.063666346,-0.694676561,-1.394988284,-2.229021011,0.038309731,0.033030553
2021/10/29,0.946771643,0.065717881,0.041278649,0.635293404,0.008813789,0.018128224,0.025835132,0.044120251,0.224861397,0.007242158,0.025072832,0.032233622,0.068276954,0.119211319,0.14497929,0.917574707,1.039129837,1.616080276,0.039845235,0.024688064
2021/11/1,-0.148885569,0.126552418,0.047278936,0.764160067,0.032810607,0.074317928,0.109381297,0.207586702,0.532318506,-0.004010751,0.035020958,0.060951232,0.072293826,0.121000484,0.106160839,-0.368422225,0.544774715,0.951966113,0.143649713,0.030763036
2021/11/2,-1.047262694,0.177561905,0.012190053,-0.438648964,0.028454312,0.091522579,0.130502499,0.194890817,0.380229338,-0.026349463,0.03356504,0.052875165,0.051269672,0.117702349,0.123883876,-1.039514893,-1.071502825,-1.167048627,0.134618118,0.021047297
2021/11/3,-0.179759484,0.035350829,0.033344054,0.254252129,0.026898934,0.067331244,0.053865547,0.03258865,-0.042105153,0.008135382,0.02845113,0.049212481,0.084736692,0.088102498,0.102161479,-0.387074323,0.468916708,0.225273461,0.036513791,0.029112706
2021/11/4,0.941631341,0.032233294,0.035909399,0.791785949,0.014219284,0.02947657,0.074594145,0.021133228,0.220004228,-0.004903119,0.01942577,0.034943273,0.046476601,0.096803967,0.089737343,0.98794637,0.797937649,1.333652548,0.043194122,0.01736042
2021/11/5,-0.692163907,0.247534997,0.050491203,-0.71590652,0.044555354,0.144789313,0.158228024,0.274107466,0.540323817,0.003900399,0.026428341,0.046351758,0.080483417,0.126023619,0.09629251,-0.542154432,-1.158414082,-1.257476874,0.191859222,0.027057133
2021/11/8,0.212756942,0.030472281,0.041080492,0.438790716,0.019443407,0.038422624,0.024031713,0.027567429,0.006611677,0.025351607,0.038936739,0.038831464,0.066844979,0.077523846,0.057183515,0.120472602,0.501491174,0.450906144,0.025912754,0.036542768
2021/11/9,0.166900832,-0.036211661,0.006111296,0.571784946,-0.008798364,-0.057130995,-0.053809246,-0.052578284,-0.127591723,0.001726815,-0.009267044,-0.02582985,-0.025572695,-0.046384664,-0.054470308,-0.029600802,0.779601853,1.469122601,-0.048331314,-0.010203748
2021/11/10,-0.465401483,0.017743752,0.001876161,0.022268994,0.016111935,0.042335062,0.059377127,0.046220904,-0.022517357,0.00712995,0.000360418,0.012321299,0.023443926,0.015968225,-0.004149489,-0.527197184,-0.274262567,0.043409693,0.035109954,0.005612634
2021/11/11,1.412738456,-0.094600173,-0.004502701,0.98005128,-0.012839916,-0.062627114,-0.079712989,-0.134645145,-0.257860953,0.020942735,0.015755378,0.018670676,-0.008138962,-0.06929384,-0.058145861,1.606664741,0.814569546,0.776401202,-0.089541762,0.014949178
2021/11/12,-0.033110443,-0.009739517,-0.001393756,0.629297293,0.014030599,0.025247693,0.022880367,0.028616737,0.027389499,0.010914672,0.01024453,0.008784561,0.008050667,0.005997136,0.018329894,-0.209812783,0.516215286,1.370560705,0.023362271,0.010100665
2021/11/15,-0.292357142,0.08545045,0.024927135,-0.189009963,0.036082113,0.054670663,0.055553894,0.074122153,0.253858301,0.026615529,0.039584104,0.050697738,0.041273024,0.045772272,0.067889178,-0.122682898,-0.816025716,-0.277007421,0.070241763,0.037797155
2021/11/16,-0.164631201,0.02944221,0.008789315,-0.608704556,0.021391887,0.035352478,0.046555218,0.04254206,-0.002084936,0.009073592,0.013892691,-0.001717697,0.025340429,0.018871839,0.008954685,0.019312312,-0.736441704,-1.137282277,0.03315595,0.010197807
2021/11/17,0.239028064,-0.018475814,0.009431606,0.403667137,0.008436106,0.003675358,0.00724839,-0.005308437,-0.036174396,0.007514256,0.012450238,0.010735788,0.038934372,0.028840842,0.007284515,0.049839038,0.831623755,1.790851909,-0.000285241,0.01182825
2021/11/18,-0.813417718,0.063694361,0.019718772,0.033329104,0.017999469,0.041501753,0.033417634,0.05122349,0.048284744,0.008292889,0.016358193,0.021039886,0.0343431,0.025743327,0.05442755,-0.98522963,-0.279422956,-0.13327737,0.037994159,0.015650186
2021/11/19,1.112993379,-0.044056693,0.008732408,0.858676233,0.004632693,-0.000169555,0.007687913,-0.057970884,-0.031896331,0.009683511,0.012960976,0.011686367,0.035219572,0.058820061,0.013296151,1.083983783,1.202498455,1.153186592,-0.018191492,0.013405065
2021/11/22,0.636064872,0.08677638,0.041569061,0.857783858,0.038603985,0.056122907,0.053258208,0.1055603,0.097648511,0.02921466,0.030186933,0.04435531,0.051945008,0.066221356,0.005155997,0.456876018,1.188273008,1.840254597,0.069870321,0.033737504
2021/11/23,0.035929593,0.014188353,0.013440076,-0.103313543,0.00409638,-0.002033526,-0.009341481,-0.009422141,-0.064584107,0.006842578,0.01578295,0.019545822,0.034833898,0.051689513,0.055247195,0.019271643,0.086911592,-0.073143678,-0.008435582,0.015232797
2021/11/24,0.032931488,0.117025031,0.020077096,-0.029930086,0.025408389,0.087273935,0.085684308,0.144674522,0.313018407,0.008399664,0.011616885,0.023593393,0.053629959,0.037602677,0.028997602,0.067412313,-0.072539939,-0.035068682,0.106080686,0.014670158
2021/11/25,-0.386532468,0.017062546,0.007654529,-0.102608,0.019823005,0.036290102,0.043799668,0.05048405,-0.085725731,0.010512603,0.021997564,0.02625635,0.022167582,0.035534014,0.051412895,-0.411179716,-0.311039865,-0.163923302,0.028812438,0.019608273
2021/11/26,-0.605565418,0.143438193,0.040196583,0.065497376,0.024150791,0.087786802,0.121127869,0.199975897,0.337425179,0.006117803,0.017111163,0.024248591,0.02890012,0.038181996,0.008581239,-0.741663089,-0.189120343,0.189617142,0.129163223,0.015785384
